Viesītes novads,Jēkabpils apriņķis,E,Viesītes novada Viesītes kultūras pils  vidējās paaudzes deju kolektīvs “iDeja”  ,Andris Kivlenieks,"43,0",I pakāpe,"43,0",0
Jelgavas novads,Jelgavas apriņķis,E,"Jelgavas novada Glūdas pagasta kultūras nama ""Nākotne"" Vidējās paaudzes deju kolektīvs ""Nākotne""",Ilze Lomakina,"42,7",I pakāpe,"42,7",0
Salacgrīvas novads,Limbažu apriņķis,E,"Ainažu kultūras nama Vidējās paaudzes deju kolektīvs ""Randiņš""",Anita Gīze,"42,7",I pakāpe,"42,7",0
Jelgavas novads,Jelgavas apriņķis,E,"Jelgavas novada Valgundes pagasta Izglītības, kultūras un sporta centra ""Avoti"" Vidējās paaudzes deju kolektīvs ""Valgundietis""",Inga Feldmane,"42,5",I pakāpe,"42,5",0
Krustpils novads,Jēkabpils apriņķis,E,Krustpils novada Kūku pagasta kultūras nama vidējās paaudzes deju kolektīve “Zīlānietis”  ,Ilmārs Dreļs,"42,5",I pakāpe,"42,5",0
Limbažu novads,Limbažu apriņķis,E,"Limbažu Kultūras nama Vidējās paaudzes deju kolektīvs ""Rotadata""",Ineta Indriksone,"42,5",I pakāpe,"42,5",0
Jelgavas novads,Jelgavas apriņķis,E,"Jelgavas novada Vilces pagasta tautas nama Vidējās paaudzes deju kolektīvs ""Vilciņš""",Inese Reinvalde,"42,3",I pakāpe,"42,3",0
Limbažu novads,Limbažu apriņķis,E,"Skultes pagasta Skultes Kultūras intergrācijas centra Vidējās paaudzes deju kolektīvs ""Lecam pa vecam""",Rasma Graudīte,"42,3",I pakāpe,"42,3",0
Riebiņu novads,Preiļu apriņķis,E,Riebiņu novada Sīļukalna kultūras nama Sīļukalna vidējās paaudzes deju kolektīvs  ,Anita Upeniece,"42,3",I pakāpe,"42,3",0
Vecumnieku novads,Bauskas apriņķis,E,"Bārbeles tautas nama Vidējās paaudzes deju kolektīvs ""Bārbele""",Agita Seglicka,"42,3",I pakāpe,"42,3",0
Ventspils pilsēta,Ventspils apriņķis,E,Ventspils pilsētas domes Kultūras centra vidējās paaudzes deju kolektīvs “Kurzeme”    ,Indra Zarāne,"42,3",I pakāpe,"42,3",0
Ādažu novads,Siguldas apriņķis,E,"Ādažu novada Ādažu kultūras centra Vidējās paaudzes deju kolektīvs ""Sānsolītis""",Rasma Graudīte,"42,2",I pakāpe,"42,2",0
Alojas novads,Limbažu apriņķis,E,"Alojas Kultūras nama Vidējās paaudzes deju kolektīvas ""Sānsolis""",Maija Drozda,"42,2",I pakāpe,"42,2",0
Balvu novads,Balvu apriņķis,E,"Vīksnas pagasta tautas nama Vidējās paaudzes deju kopa ""Piesitiens""",Gunta Grāmatiņa,"42,2",I pakāpe,"42,2",0
Madonas novads,Madonas apriņķis,E,Madonas novada Praulienas pagasta Saikavas tautas nama vidējās paaudzes deju kopa “Saikavieši”  ,Jolanta Anusāne,"42,2",I pakāpe,"42,2",0
Rīgas pilsēta,Rīgas pilsēta,E,Vidējās paaudzes deju kolektīvs  „Čiekurs”,Ineta Bērziņa,"42,2",I pakāpe,"42,2",0
Jelgavas novads,Jelgavas apriņķis,E,"Jelgavas novada Vilces pagasta tautas nama Vidējās paaudzes deju kolektīvs ""Medaga""",Ivita Lejava-Majore,"42,0",I pakāpe,"42,0",0
Jelgavas novads,Jelgavas apriņķis,E,"Jelgavas novada Svētes pagasta Jēkabnieku kultūras nama Vidējās paaudzes deju kolektīvs ""Sānsolis""",Guna Stankeviča,"42,0",I pakāpe,"42,0",0
Madonas novads,Madonas apriņķis,E,Madonas novada Ošupes pagasta Degumnieku tautas nama vidējās paaudzes deju kolektīvs “Degumnieki”  ,Mārtiņš Mežulis,"42,0",I pakāpe,"42,0",0
Mazsalacas novads,Valmieras apriņķis,E,"Mazsalacas novada Kultūras centra Vidējās paaudzes deju kolektīvs ""Skaņaiskalns""",Jānis Trezuns,"42,0",I pakāpe,"42,0",0
Nīcas novads,Liepājas apriņķis,E,Nīcas novada Nīcas kultūras nama vidējās paaudzes deju kolektīvs “Nīca”   ,Maruta Dzērve,"42,0",I pakāpe,"42,0",0
Rīgas pilsēta,Rīgas pilsēta,E,VEF Kultūras pils vidējās paaudzes deju kolektīvs „Nezāles neiznīkst”,Gunta Raipala,"42,0",I pakāpe,"42,0",0
Ārzemes,Ārzemes,E,"Vidējās paaudzes deju kolektīvs ""Zibenītis"" (Stokholma, Zviedrija)",Jolanta Āboliņa,"41,8",I pakāpe,"41,8",0
Liepājas pilsēta,Liepājas apriņķis,E,Liepājas Tautas mākslas un kultūras centra vidējās paaudzes deju kolektīvs “Kvēle” ,Ingrīda Lūka,"41,8",I pakāpe,"41,8",0
Amatas novads,Cēsu apriņķis,E,"Amatas novada Amatas pagasta kultūras centra Vidējās paaudzes deju kolektīvs ""Amata""",Lilita Ventere,"41,7",I pakāpe,"41,7",0
Ārzemes,Ārzemes,E,"Vidējās paaudzes deju kolektīvs ""Briseles latviešu dejotāji"" (Beļģija)",Dagnija Martinsone,"41,7",I pakāpe,"41,7",0
Ogres novads,Ogres apriņķis,E,Ogres novada Ķeipenes pagasta Ķeipenes tautas nama vidējās paaudzes deju kolektīvs “Dandzis”     ,Aiga Jermaka,"41,7",I pakāpe,"41,7",0
Vecumnieku novads,Bauskas apriņķis,E,"Valles Saietu nama Vidējās paaudzes deju kolektīvs ""Valle""",Astrīda Celmiņa,"41,7",I pakāpe,"41,7",0
Rīgas pilsēta,Rīgas pilsēta,E,Rīgas pašvaldības Kultūras iestāžu apvienības Kultūras centra „Iļģuciems” vidējās paaudzes deju kolektīvs „Dejotprieks”,Sandra Keisele,"41,3",I pakāpe,"41,3",0
Skrīveru novads,Aizkraukles apriņķis,E,"Skrīveru novada Skrīveru Kultūras centra Vidējās paaudzes deju kolektīvs ""Dzēse""",Gita Skudra,"41,3",I pakāpe,"41,3",0
Alūksnes novads,Alūksnes apriņķis,E,"Malienas Tautas nama Vidējās paaudzes deju kolektīvs ""Maliena""",Tekla Cinglere,"41,2",I pakāpe,"41,2",0
Jelgavas pilsēta,Jelgavas pilsēta,E,"Jelgavas pilsētas pašvaldības iestādes ""Kultūra"" Vidējās paaudzes deju kolektīvs ""Rota""",Ludmila Muskare,"41,2",I pakāpe,"41,2",0
Ārzemes,Ārzemes,E,"Vidējās paaudzes deju kolektīvs ""Karbunkulis"" (Dublina, Īrija)",Solveiga Slaidiņa,"41,0",I pakāpe,41,0
Cēsu novads,Cēsu apriņķis,E,"Cēsu novada pašvaldības aģentūras ""Cēsu Kultūras un Tūrisma centrs"" Vidējās paaudzes deju kolektīvs ""Saulgrieži""",Andis Kozaks,"41,0",I pakāpe,"41,0",0
Rīgas pilsēta,Rīgas pilsēta,E,Biedrības „Cīpars” vidējās paaudzes deju kolektīvs „Cīpars”,Aija Šrādere,"41,0",I pakāpe,"41,0",0
Tukuma novads,Tukuma apriņķis,E,Tukuma novada Pūres kultūras nama vidējās paaudzes deju kolektīvs „Pūre”,Inese Cīrule,"41,0",I pakāpe,"41,0",0
Burtnieku novads,Valmieras apriņķis,E,"Matīšu pagasta Kultūras nama Vidējās paaudzes deju kolektīvs ""Līksme""",Iveta Kļaviņa,"40,8",I pakāpe,"40,8",0
Mālpils novads,Siguldas apriņķis,E,"Mālpils novada Kultūras centra Vidējās paaudzes deju kolektīvs ""Kniediņš""",Julijana Butkeviča,"40,8",I pakāpe,"40,8",0
Rēzeknes novads,Rēzeknes apriņķis,E,Rēzeknes novada Maltas pagasta Maltas kultūras nama vidējās paaudzes deju kolektīvs “Rutuļi”   ,Ruta Mika,"40,8",I pakāpe,"40,8",0
Liepājas pilsēta,Liepājas apriņķis,E,Liepājas Tautas mākslas un kultūras centra vidējās paaudzes deju kolektīvs “Vaduguns”  ,Kristīne Jaunbrūna,"40,7",I pakāpe,"40,7",0
Neretas novads,Aizkraukles apriņķis,E,"Neretas novada Neretas pagasta pārvaldes Vidējās paaudzes deju kolektīvs ""Sēļi""",Inita Kalniņa,"40,7",I pakāpe,"40,7",0
Gulbenes novads,Gulbenes apriņķis,E,"Litenes tautas nama Vidējās paaudzes deju kolektīvs ""Ratenieki""",Dina Markova,"40,5",I pakāpe,"40,5",0
Kokneses novads,Aizkraukles apriņķis,E,"Kokneses novada Kokneses kultūras nama Vidējās paaudzes deju kolektīvs ""Kokna""",Jolanta Pīķe un Kornēlija Reisnere,"40,5",I pakāpe,"40,5",0
Saulkrastu novads,Siguldas apriņķis,E,"Saulkrastu novada pašvaldības aģentūras ""Saulkrastu kultūras un sporta centrs"" Vidējās paaudzes deju kolektīvs ""Jūrdancis""",Jānis Kalniņš,"40,5",I pakāpe,"40,5",0
Ventspils novads,Ventspils apriņķis,E,Ventspils novada Ugāles pagasta tautas nama “Gaisma” vidējās paaudzes deju kolektīvs “Spiekstiņi”   ,Gints Skribāns,"40,5",I pakāpe,"40,5",0
Apes novads,Alūksnes apriņķis,E,"Virešu Saieta nama Vidējās paaudzes deju kolektīvs ""Virši""",Svetlana Spalviņa,"40,3",I pakāpe,"40,3",0
Burtnieku novads,Valmieras apriņķis,E,"Rencēnu pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Rencēni""",Mārīte Saulīte,"40,3",I pakāpe,"40,3",0
Limbažu novads,Limbažu apriņķis,E,"Pociema pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Nāburgi""",Baiba Adamoviča,"40,3",I pakāpe,"40,3",0
Ilūkstes novads,Daugavpils apriņķis,E,Ilūkstes novada Dvietes pagasta kultūras nama vidējās paaudzes deju kolektīvs “Dviete”,Anita Meikšāne,"40,2",I pakāpe,"40,2",0
Limbažu novads,Limbažu apriņķis,E,"Limbažu pagasta Sabiedriskā centra ""Lādes Vītoli"" vidējās paaudzes deju kopa ""Lādezers""",Maija Kreišmane,"40,2",I pakāpe,"40,2",0
Ropažu novads,Siguldas apriņķis,E,"Ropažu novada Kultūras un izglītības centra Vidējās paaudzes deju kolektīvs ""Cielava""",Terēza Jozefa,"40,2",I pakāpe,"40,2",0
Siguldas novads,Siguldas apriņķis,E,"Siguldas novada Allažu pagasta tautas nama Vidējās paaudzes deju kolektīvs ""Ķimelītis""",Aelita Ziemele,"40,2",I pakāpe,"40,2",0
Kārsavas novads,Ludzas apriņķis,E,Kārsavas novada Kārsavas kultūras nama vidējās paaudzes deju kolektīvs “Spryksti”  ,Lilija Kaša,"40,0",I pakāpe,"40,0",0
Limbažu novads,Limbažu apriņķis,E,"Viļķenes pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Savieši""",Baiba Adamoviča,"40,0",I pakāpe,"40,0",0
Ludzas novads,Ludzas apriņķis,E,Ludzas novada Ņukšu pagasta Ņukšu tautas nama vidējās paaudzes deju kolektīvs “Klip – klap”   ,Inese Mikaskina un Māris Mikaskins,"40,0",I pakāpe,"40,0",0
Rīgas pilsēta,Rīgas pilsēta,E,Biedrības „Latvijas studentu korporāciju Prezidiju Konvents”  vidējās paaudzes deju kopa „Marmale”,Elīna Ķersele,"40,0",I pakāpe,"40,0",0
Jelgavas novads,Jelgavas apriņķis,E,"Jelgavas novada Zaļenieku pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Lustīgais""",Guna Stankeviča,"39,8",II pakāpe,"39,8",0
Rugāju novads,Balvu apriņķis,E,"Rugāju Tautas nama Vidējās paaudzes deju kolektīvs ""Rugāji""",Lucija Bukša,"39,8",II pakāpe,"39,8",0
Salas novads,Jēkabpils apriņķis,E,Salas novada Sēlpils pagasta Sēlpils kultūras nama vidējās paaudzes deju kolektīvs “Sēļu zeme”    ,Ligita Dārziņa,"39,8",II pakāpe,"39,8",0
Bauskas novads,Bauskas apriņķis,E,"Mežotnes pagasta daudzfunkcionālā centra ""Strēlnieki"" Vidējās paaudzes deju kolektīvs ""Ducis""",Ilze Ivanova,"39,7",II pakāpe,"39,7",0
Talsu novads,Talsu apriņķis,E,Talsu novada Vandzenes tautas nama vidējās paaudzes deju kolektīvs “Krepliņi”,Ilze Rudzīte,"39,7",II pakāpe,"39,7",0
Kārsavas novads,Ludzas apriņķis,E,Kārsavas novada Salnavas pagasta Salnavas kultūras nama vidējās paaudzes deju kolektīvs “Salnava” ,Valentīna Kirsanova,"39,3",II pakāpe,"39,3",0
Rēzeknes novads,Rēzeknes apriņķis,E,Rēzeknes novada Dricānu pagasta pārvaldes Dricānu kultūras nama vidējās paaudzes deju kolektīvs “Jumalo” ,Silvija Bokta,"39,3",II pakāpe,"39,3",0
Durbes novads,Liepājas apriņķis,E,Durbes novada Lieģu kultūras nama vidējās paaudzes deju kolektīvs “Re kā!”   ,Inta Āboliņa,"39,2",II pakāpe,"39,2",0
Kandavas novads,Tukuma apriņķis,E,Kandavas novada Zemītes tautas nama vidējās paaudzes deju kolektīvs ”Zemīte”,Inese Cīrule,"39,2",II pakāpe,"39,2",0
Ķekavas novads,Pierīgas apriņķis,E,"Ķekavas novada pašvaldības Katlakalna tautas nama Vidējās paaudzes deju kolektīvs ""Savieši""",Vita Priede,"39,2",II pakāpe,"39,2",0
Valkas novads,Smiltenes apriņķis,E,"Valkas pagasta Saietu nama ""Lugažu muiža"" Vidējās paaudzes deju kolektīvs ""Spriņģi""",Mairita Jansone,"39,2",II pakāpe,"39,2",0
Alūksnes novads,Alūksnes apriņķis,E,"Jaunalūksnes pagasta Kolberģa tautas nama Vidējās paaudzes deju kopa ""Kolberģis""",Armands Augstkalns,"39,0",II pakāpe,"39,0",0
Babītes novads,Pierīgas apriņķis,E,"Babītes novada pašvaldības Kultūrizglītības centra Vidējās paaudzes deju kolektīvs ""Dārta""",Lauris Siliņš,"39,0",II pakāpe,"39,0",0
Gulbenes novads,Gulbenes apriņķis,E,"Tirzas Kultūras nama Vidējās paaudzes deju kolektīvs ""Azanda""",Iveta Eiduka,"39,0",II pakāpe,"39,0",0
Olaines novads,Pierīgas apriņķis,E,"Olaines novada Olaines kultūras nama Vidējās paaudzes deju kolektīvs ""Janita""",Anita un Jānis Precinieki,"39,0",II pakāpe,"39,0",0
Ārzemes,Ārzemes,E,"Vidējās paaudzes deju kolektīvs ""Jautrais pāris"" (Anglija)",Avita O Donnell,"38,8",II pakāpe,"38,8",0
Jaunjelgavas novads,Aizkraukles apriņķis,E,"Jaunjelgavas novada kultūras nama vidējās paaudzes deju kolektīvs ""Kodols""",Gunita Krievāne,"38,8",II pakāpe,"38,8",0
Riebiņu novads,Preiļu apriņķis,E,Riebiņu novada Rušonas pagasta Rušonas kultūras nama vidējās paaudzes deju kolektīvs “Rušona”  ,Dina Staškeviča,"38,8",II pakāpe,"38,8",0
Ventspils pilsēta,Ventspils apriņķis,E,Ventspils pilsētas domes Kultūras centra vidējās paaudzes deju kolektīvs “Liedags”  ,Inga Liepiņa,"38,8",II pakāpe,"38,8",0
Alojas novads,Limbažu apriņķis,E,"Brīvzemnieku pagasta tautas nama Vidējās paaudzes deju kolektīvs ""Ozoli""",Sandra Nāzare,"38,7",II pakāpe,"38,7",0
Alūksnes novads,Alūksnes apriņķis,E,"Jaunalūksnes pagasta Vidējās paaudzes deju kolektīvs ""Beja""",Ināra Orbidāne,"38,7",II pakāpe,"38,7",0
Gulbenes novads,Gulbenes apriņķis,E,"Lejasciema Kultūras nama Vidējās paaudzes deju kolektīvs ""Unce""",Daiga Tipāne,"38,3",II pakāpe,"38,3",0
Jēkabpils novads,Jēkabpils apriņķis,E,Jēkabpils novada  Ābeļu pagasta Ābeļu tautas nama vidējās paaudzes deju kolektīvs “Kaupre” ,Inita Gādmane,"38,3",II pakāpe,"38,3",0
Kārsavas novads,Ludzas apriņķis,E,Kārsavas novada Mežvidu pagasta Mežvidu kultūras nama vidējās paaudzes deju kolektīvs “Bitīt’ matos” ,Anita Turlaja,"38,3",II pakāpe,"38,3",0
Madonas novads,Madonas apriņķis,E,Madonas novada Aronas pagasta Lauteres kultūras nama vidējās paaudzes deju kolektīvs “Ritsolis”,Zane Cakule,"38,3",II pakāpe,"38,3",0
Ogres novads,Ogres apriņķis,E,Ogres novada Madlienas pagasta Madlienas kultūras nama vidējās paaudzes deju kolektīvs “Made”   ,Vineta Tumane,"38,3",II pakāpe,"38,3",0
Rēzeknes novads,Rēzeknes apriņķis,E,Rēzeknes novada Čornajas pagasta Ratnieku tautas nama vidējās paaudzes deju kolektīvs  “Juris”  ,Gunta Sidorova,"38,3",II pakāpe,"38,3",0
Aizkraukles novads,Aizkraukles apriņķis,E,"Aizkraukles novada kultūras nama Aizkraukles pagasta Vidējās paaudzes deju kolektīvs ""Aizkrauklis""",Inita Vilciņa,"38,2",II pakāpe,"38,2",0
Balvu novads,Balvu apriņķis,E,"Briežuciema Tautas nama deju kopa ""Pāris""",Skaidrīte Pakalnīte,"38,2",II pakāpe,"38,2",0
Durbes novads,Liepājas apriņķis,E,Durbes novada domes vidējās paaudzes deju kolektīvs  “Lindale”  ,Gražina Afanasjeva,"38,2",II pakāpe,"38,2",0
Jēkabpils novads,Jēkabpils apriņķis,E,Jēkabpils novada Rubenes pagasta Rubenes kultūras nama vidējās paaudzes deju kolektīvs “Rasa” ,Inta Tomāne,"38,2",II pakāpe,"38,2",0
Valkas novads,Smiltenes apriņķis,E,"Kārķu tautas nama Vidējās paaudzes deju kolektīvs ""Medneši""",Ineta Zute,"38,2",II pakāpe,"38,2",0
Kandavas novads,Tukuma apriņķis,E,Kandavas novads Zantes kultūras nama vidējās paaudzes deju kolektīvs,Marita Jekuma,"38,0",II pakāpe,"38,0",0
Rēzeknes novads,Rēzeknes apriņķis,E,Rēzeknes novada Kaunatas pagasta tautas nama vidējās paaudzes deju kolektīvs “Kaunata”   ,Alla Silova,"37,8",II pakāpe,"37,8",0
Vecumnieku novads,Bauskas apriņķis,E,"Vecumnieku novada, Stelpes pagasta Vidējās paaudzes deju kolektīvs ""Stelpe""",Lāsma Skābuliņa,"37,8",II pakāpe,"37,8",0
Amatas novads,Cēsu apriņķis,E,"Amatas novada Skujienes pagasta tautas nama Vidējās paaudzes deju kolektīvs ""Skujene""",Solvita Krastiņa,"37,7",II pakāpe,"37,7",0
Ārzemes,Ārzemes,E,"Vidējās paaudzes deju kolektīvs ""Pērkonkalns"" (Bergena, Norvēģija)",Zane Babre,"37,5",II pakāpe,"37,5",0
Cēsu novads,Cēsu apriņķis,E,"Cēsu novada Vaives pagasta tautas nama Vidējās paaudzes deju kolektīvs ""Vaive""",Solvita Krastiņa,"37,5",II pakāpe,"37,5",0
Dagdas novads,Krāslavas apriņķis,E,Dagdas novada Andrupenes pagasta  Andrupenes tautas nama vidējās paaudzes deju kopa “Ondrupīši”   ,Gunta Streļča,"37,5",II pakāpe,"37,5",0
Jaunpils novads,Tukuma apriņķis,E,Jaunpils novada Viesatu pagasta vidējās paaudzes deju kolektīvs “Viesatas”,Ilze Buka,"37,3",II pakāpe,"37,3",0
Inčukalna novads,Siguldas apriņķis,E,"Inčukalna novada domes tautas nama Vidējās paaudzes deju kolektīvs ""Runči un kaķes""",Līga Dombrovska,"37,2",II pakāpe,"37,2",0
Ventspils novads,Ventspils apriņķis,E,Ventspils novada Vārves pagasta vidējās paaudzes deju kolektīvs “Vāruve”,Judīte Zīberga,"36,7",II pakāpe,"36,7",0
Aknīstes novads,Jēkabpils apriņķis,E,Aknīstes novada pašvaldības vidējās paaudzes deju kolektīvs “Ieleja”   ,Aivars Ielejs,"36,5",II pakāpe,"36,5",0
Kuldīgas novads,Kuldīgas apriņķis,E,Kuldīgas novada Ēdoles pagasta kultūras nama vidējās paaudzes deju kolektīvs “Mudurs”    ,Inese Poriķe,"36,5",II pakāpe,"36,5",0
Ārzemes,Ārzemes,E,"Vidējās paaudzes deju kolektīvs ""Kastaņi"" (Ukraina)",Ilze Baranovska,"36,3",II pakāpe,"36,3",0
Kārsavas novads,Ludzas apriņķis,E,Kārsavas novada Mērdzenes pagasta Mērdzenes kultūras nama vidējās paaudzes deju kolektīvs “Luste”   ,Anita Šarkovska,"36,2",II pakāpe,"36,2",0
Burtnieku novads,Valmieras apriņķis,E,"Burtnieku novada Valmieras pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Solis""",Dace Ābola,"36,0",II pakāpe,"36,0",0
Ārzemes,Ārzemes,E,"Vidējās paaudzes deju kolektīvs ""Ozoliņš"" (Norvēģija)",Rita Simsone,"35,8",II pakāpe,"35,8",0
Auces novads,Dobeles apriņķis,E,"Auces novada Bēnes pagasta Vidējās paaudzes deju kolektīvs ""Novadnieki""",Līga Kozlovska,"35,8",II pakāpe,"35,8",0
Priekuļu novads,Cēsu apriņķis,E,"Priekuļu novada Liepas pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Sadancis""",Marita Rieksta - Krivjonoka,"35,8",II pakāpe,"35,8",0
Brocēnu novads,Saldus apriņķis,E,Brocēnu novada Blīdenes kultūras nama vidējās paaudzes deju kolektīvs “Leti”    ,Lāsma Krama,"35,7",II pakāpe,"35,7",0
Daugavpils novads,Daugavpils apriņķis,E,Daugavpils novada Nīcgales pagasta tautas nama vidējās paaudzes deju kolektīvs “Lakši” ,Aija Daugele,"35,5",II pakāpe,"35,5",0
Dagdas novads,Krāslavas apriņķis,E,Dagdas novada Andzeļu pagasta Andzeļu tautas nama vidējās paaudzes deju kopa “Eži”   ,Aivars Platacis,"35,0",II pakāpe,"35,0",0
Līvānu novads,Preiļu apriņķis,E,Līvānu novada Jersikas pagasta Jersikas tautas nama vidējās paaudzes deju kolektīvs “Latiņš”   ,Madara Turkopole,"35,0",II pakāpe,"35,0",0
Ārzemes,Ārzemes,E,"Vidējās paaudzes deju kolektīvs ""Trejdeksnītis"" (Sietla, ASV)",Kathrine Young,"34,8",III pakāpe,"34,8",0
Limbažu novads,Limbažu apriņķis,E,"Umurgas pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Agrumu""",Dace Lāce,"34,8",III pakāpe,"34,8",0
Rēzeknes novads,Rēzeknes apriņķis,E,Rēzeknes novada Lendžu pagasta kultūras nama vidējās paaudzes deju kolektīvs “Ūdzeņa”   ,Sintija Gailuma,"34,3",III pakāpe,"34,3",0
Alūksnes novads,Alūksnes apriņķis,E,Liepnas un Padedzes pagastu Tautas namu apvienotais Vidējās paaudzes deju kolektīvs,Ludmila Uglovska,"34,2",III pakāpe,"34,2",0
Ogres novads,Ogres apriņķis,E,Ogres novada Lauberes pagasta Lauberes kultūras nama vidējās paaudzes deju kolektīvs “Lustīgais”    ,Ervīns Kaužens,"33,5",III pakāpe,"33,5",0
Daugavpils novads,Daugavpils apriņķis,E,Daugavpils novada Sventes pagasta Sventes tautas nama vidējās paaudzes deju kolektīvs “Ezerzvani”  ,Oksana Petaško,"33,3",III pakāpe,"33,3",0
Ārzemes,Ārzemes,E,"Vidējās paaudzes deju kolektīvs ""Ziemeļmeita"" (Norvēģija)",Linda Gintere,"33,2",III pakāpe,"33,2",0
Tukuma novads,Tukuma apriņķis,E,Tukuma novada Džūkstes kultūras nama vidējās paaudzes deju kolektīvs „Pūces”,Evita Skavronska,"33,0",III pakāpe,"33,0",0
Kuldīgas novads,Kuldīgas apriņķis,E,Kuldīgas novada Kurmāles pagasta vidējās paaudzes deju kolektīvs “Rīva”  ,Arvis Sprude,"32,3",III pakāpe,"32,3",0
Ogres novads,Ogres apriņķis,E,Ogres novada Taurupes pagasta Taurupes tautas nama vidējās paaudzes deju kolektīvs “Degsme”    ,Daiga Rosicka,"32,2",III pakāpe,"32,2",0
Ārzemes,Ārzemes,E,"Vidējās paaudzes deju kolektīvs ""MiLaDeKo"" (Minstere, Vācija)",Lauma Leišovnika,"31,7",III pakāpe,"31,7",0
Vārkavas novads,Preiļu apriņķis,E, Vārkavas novada kultūras centra vidējās paaudzes deju kolektīvs “Vanagi”  ,Iveta Isajeva,"31,3",III pakāpe,"31,3",0
Ārzemes,Ārzemes,E,"Vidējās paaudzes deju kolektīvs ""Dimdari"" (Frankfurte, Vācija)",Laura Putāne,"29,7",Diploms par piedalīšanos,"29,7",0
Ārzemes,Ārzemes,E,"Toronto vidējās paaudzes deju kolketīvs ""Dižais dancis"" (Kanāda)",Māra Simsone,"29,2",Diploms par piedalīšanos,"29,2",0
Zilupes novads,Ludzas apriņķis,E,Zilupes novada Zilupes tautas nama vidējās paaudzes deju kolektīvs “Dancis” ,Snežana Veikšāne,"29,2",Diploms par piedalīšanos,"29,2",0
Ārzemes,Ārzemes,E,"Vidējās paaudzes deju kolektīvs ""Aurora"" (Helsinki, Somija)",Aiga Turuka,"28,5",Diploms par piedalīšanos,"28,5",0
Ventspils novads,Ventspils apriņķis,E,Ventspils novada pašvaldības vidējās paaudzes deju kolektīvs “Usma”,Agnese Sarma – Šķestere,"28,5",Diploms par piedalīšanos,"28,5",0
Ārzemes,Ārzemes,E,"Vidējās paauzes deju kolektīvs ""Nemiers"" (Īrija)",Aiga Kunicka,"28,0",Diploms par piedalīšanos,28,0
Daugavpils novads,Daugavpils apriņķis,E,Daugavpils novada Naujenes pagasta Naujenes kultūras centra vidējās paaudzes deju kolektīvs “Dveina”   ,Santa Matisāne,"27,2",Diploms par piedalīšanos,"27,2",0
Madonas novads,Madonas apriņķis,E,Madonas novada Ļaudonas pagasta pārvaldes kultūras nama vidējās paaudzes deju kolektīvs,Aija Kreile,"24,7",Diploms par piedalīšanos,"24,7",0
Ogres novads,Ogres apriņķis,E,Ogres novada Mazozolu pagasta vidējās paaudzes deju kolektīvs “Līčupīte”  ,Ina Šīrone,"23,2",Diploms par piedalīšanos,"23,2",0
Ārzemes,Ārzemes,E,"Vidējās paaudzes deju kolektīvs ""Vainadziņš"" (Hamiltona, Kanāda)",Rinalds Eglītis,"18,7",Diploms par piedalīšanos,"18,7",0
Ogres novads,Ogres apriņķis,F,Ogres novada Kultūras centra senioru deju kolektīvs “Ogrēnietis”    ,Ināra Driksna,"49,7",Augstākā pakāpe,"49,7",0
Garkalnes novads,Siguldas apriņķis,F,"Garkalnes novada domes kultūras centra ""Berģi"" Senioru deju kolektīvam ""Baltābele""",Liene Gailāne,"49,0",Augstākā pakāpe,"49,0",0
Madonas novads,Madonas apriņķis,F,Madonas novada Madonas pilsētas kultūras nama senioru deju kolektīvs “Atvasara”  ,Maija Rijniece,"48,2",Augstākā pakāpe,"48,2",0
Talsu novads,Talsu apriņķis,F,Talsu Tautas nama senioru deju kolektīvs “Draudzība”    ,Liene Konopacka,"48,0",Augstākā pakāpe,"48,0",0
Jēkabpils pilsēta,Jēkabpils apriņķis,F,Jēkabpils pilsētas Krustpils kultūras nama senioru deju kolektīvs “Krustpilietis”  ,Kārlis Krūmiņš,"47,8",Augstākā pakāpe,"47,8",0
Rīgas pilsēta,Rīgas pilsēta,F,Rīgas pašvaldības Kultūras iestāžu apvienības Kultūras pils „Ziemeļblāzma” senioru deju kolektīvs „Ziemeļblāzma”,Gundega Prancāne,"47,8",Augstākā pakāpe,"47,8",0
Ozolnieku novads,Jelgavas apriņķis,F,"Ozolnieku novada Ozolnieku pagasta tautas nama Senioru deju kolektīvs ""Ozolnieki""",Mārīte Skrinda,"47,0",Augstākā pakāpe,"47,0",0
Siguldas novads,Siguldas apriņķis,F,"Siguldas novada kultūras centra Senioru deju kolektīvs ""Sidrabdancis""",Dagnija Liepiņa,"47,0",Augstākā pakāpe,"47,0",0
Baldones novads,Pierīgas apriņķis,F,"Baldones novada pašvaldības Senioru deju kolektīvs ""Degļi""",Anda Krišāne,"46,8",Augstākā pakāpe,"46,8",0
Ķeguma novads,Ogres apriņķis,F,Ķeguma novada Ķeguma tautas nama senioru deju kolektīvs “Ķegums”   ,Juris Driksna,"46,8",Augstākā pakāpe,"46,8",0
